strategy,symbols,emaFast,emaSlow,minRsi,maxRsi,minVolumeFactor,maxVolumeFactor,atrStop,atrTake,trainTrades,trainNetPnl,trainPF,trainWinRate,trainMaxDD,testTrades,testNetPnl,testPF,testWinRate,testMaxDD,score,candidate
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","0.8","1.5","1.5","2.5","7","-5.33","0.32","28.57","5.33","9","-1.14","0.91","44.44","7.04","1.38","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","30","100","48","58","0.8","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","48","58","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1","1.5","1","1.5","3","-1.07","0.33","33.33","1.59","5","-1.68","0.55","40","1.99","1.8","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1","1.5","1","1.5","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendPullback","ETH-USDT","9","21","48","58","1","1.5","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","48","58","1","1.5","1","1.5","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1","1.5","1","1.5","2","1","N/A","100","0","9","-4.46","0.47","33.33","3.75","-17.97","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1","1.5","1","1.5","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","ETH-USDT","20","50","48","58","1","1.5","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","48","58","1","1.5","1","1.5","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1","1.5","1","1.5","3","1.65","N/A","100","0","10","-3.31","0.6","40","3.75","-14.37","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1","1.5","1","1.5","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","ETH-USDT","30","100","48","58","1","1.5","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","48","58","1","1.5","1","1.5","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1","1.5","1","2","3","-0.74","0.53","33.33","1.59","5","-0.68","0.82","40","1.99","7.5","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1","1.5","1","2","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendPullback","ETH-USDT","9","21","48","58","1","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","48","58","1","1.5","1","2","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1","1.5","1","2","2","1.42","N/A","100","0","9","-2.71","0.68","33.33","3.75","-12.37","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1","1.5","1","2","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","ETH-USDT","20","50","48","58","1","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","48","58","1","1.5","1","2","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1","1.5","1","2","3","2.45","N/A","100","0","10","-1.01","0.88","40","3.75","-6.97","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1","1.5","1","2","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","ETH-USDT","30","100","48","58","1","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","48","58","1","1.5","1","2","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1","1.5","1.2","1.8","3","-0.94","0.44","33.33","1.67","5","-1.55","0.63","40","2.28","3.12","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1","1.5","1.2","1.8","0","0","N/A","0","0","2","-1.94","0","0","1.94","-5.82","false"
"trendPullback","ETH-USDT","9","21","48","58","1","1.5","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","48","58","1","1.5","1.2","1.8","0","0","N/A","0","0","2","-1.94","0","0","1.94","-5.82","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1","1.5","1.2","1.8","2","1.25","N/A","100","0","9","-4.51","0.52","33.33","4.32","-18.14","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1","1.5","1.2","1.8","0","0","N/A","0","0","3","-2.84","0","0","2.84","-8.52","false"
"trendPullback","ETH-USDT","20","50","48","58","1","1.5","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","48","58","1","1.5","1.2","1.8","0","0","N/A","0","0","3","-2.84","0","0","2.84","-8.52","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1","1.5","1.2","1.8","3","2.1","N/A","100","0","10","-3.03","0.68","40","4.32","-13.58","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1","1.5","1.2","1.8","0","0","N/A","0","0","3","-2.85","0","0","2.85","-8.55","false"
"trendPullback","ETH-USDT","30","100","48","58","1","1.5","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","48","58","1","1.5","1.2","1.8","0","0","N/A","0","0","3","-2.85","0","0","2.85","-8.55","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1","1.5","1.5","2.5","3","-0.61","0.66","33.33","1.8","3","-1.73","0.55","33.33","2.75","2.59","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","9","21","48","58","1","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","48","58","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1","1.5","1.5","2.5","2","-2.34","0","0","2.34","6","-3.56","0.6","33.33","5.13","-6.25","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","20","50","48","58","1","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","48","58","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1","1.5","1.5","2.5","3","-0.94","0.6","33.33","2.34","7","-1.32","0.85","42.86","5.13","3.73","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","30","100","48","58","1","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","48","58","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1","N/A","1","1.5","6","-6.28","0.08","16.67","6.28","7","-5.26","0.28","28.57","2.47","-9.79","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1","N/A","1","1.5","0","0","N/A","0","0","3","-2.89","0","0","1.78","-7.56","false"
"trendPullback","ETH-USDT","9","21","48","58","1","N/A","1","1.5","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","9","21","48","58","1","N/A","1","1.5","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1","N/A","1","1.5","3","-0.95","0.51","66.67","1.95","11","-6.84","0.36","27.27","5.02","-12.55","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1","N/A","1","1.5","0","0","N/A","0","0","4","-3.72","0","0","2.61","-10.05","false"
"trendPullback","ETH-USDT","20","50","48","58","1","N/A","1","1.5","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","20","50","48","58","1","N/A","1","1.5","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1","N/A","1","1.5","6","-3.63","0.31","50","5.26","12","-3.29","0.66","41.67","3.87","-2.3","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1","N/A","1","1.5","0","0","N/A","0","0","4","-3.72","0","0","2.61","-10.05","false"
"trendPullback","ETH-USDT","30","100","48","58","1","N/A","1","1.5","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","30","100","48","58","1","N/A","1","1.5","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1","N/A","1","2","6","-5.95","0.13","16.67","5.95","7","-4.27","0.42","28.57","2.48","-6.17","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1","N/A","1","2","0","0","N/A","0","0","3","-2.89","0","0","1.78","-7.56","false"
"trendPullback","ETH-USDT","9","21","48","58","1","N/A","1","2","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","9","21","48","58","1","N/A","1","2","0","0","N/A","0","0","2","-1.78","0","0","1.78","-5.34","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1","N/A","1","2","3","-0.54","0.72","66.67","1.95","11","-5.09","0.53","27.27","5.02","-6.3","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1","N/A","1","2","0","0","N/A","0","0","4","-3.72","0","0","2.61","-10.05","false"
"trendPullback","ETH-USDT","20","50","48","58","1","N/A","1","2","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","20","50","48","58","1","N/A","1","2","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1","N/A","1","2","6","-2.84","0.46","50","5.26","12","-0.43","0.96","41.67","3.89","7.15","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1","N/A","1","2","0","0","N/A","0","0","4","-3.72","0","0","2.61","-10.05","false"
"trendPullback","ETH-USDT","30","100","48","58","1","N/A","1","2","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","30","100","48","58","1","N/A","1","2","0","0","N/A","0","0","3","-2.61","0","0","2.61","-7.83","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1","N/A","1.2","1.8","6","-6.88","0.09","16.67","6.88","7","-5.67","0.32","28.57","2.88","-10.57","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1","N/A","1.2","1.8","0","0","N/A","0","0","3","-3.18","0","0","1.94","-8.3","false"
"trendPullback","ETH-USDT","9","21","48","58","1","N/A","1.2","1.8","0","0","N/A","0","0","1","-1.24","0","0","1.24","-3.72","false"
"trendPullback","BTC-USDT","9","21","48","58","1","N/A","1.2","1.8","0","0","N/A","0","0","2","-1.94","0","0","1.94","-5.82","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1","N/A","1.2","1.8","3","-0.99","0.56","66.67","2.24","11","-7.18","0.41","27.27","5.75","-13.21","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1","N/A","1.2","1.8","0","0","N/A","0","0","4","-4.08","0","0","2.84","-11","false"
"trendPullback","ETH-USDT","20","50","48","58","1","N/A","1.2","1.8","0","0","N/A","0","0","1","-1.24","0","0","1.24","-3.72","false"
"trendPullback","BTC-USDT","20","50","48","58","1","N/A","1.2","1.8","0","0","N/A","0","0","3","-2.84","0","0","2.84","-8.52","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1","N/A","1.2","1.8","6","-1.01","0.77","66.67","4.37","12","-2.85","0.74","41.67","4.48","1.07","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1","N/A","1.2","1.8","0","0","N/A","0","0","4","-4.09","0","0","2.85","-11.03","false"
"trendPullback","ETH-USDT","30","100","48","58","1","N/A","1.2","1.8","0","0","N/A","0","0","1","-1.24","0","0","1.24","-3.72","false"
"trendPullback","BTC-USDT","30","100","48","58","1","N/A","1.2","1.8","0","0","N/A","0","0","3","-2.85","0","0","2.85","-8.55","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1","N/A","1.5","2.5","5","-5.69","0.17","20","5.69","5","-6.61","0.24","20","4.08","-14.05","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.53","0","0","1.43","-6.49","false"
"trendPullback","ETH-USDT","9","21","48","58","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.43","0","0","1.43","-4.29","false"
"trendPullback","BTC-USDT","9","21","48","58","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1","N/A","1.5","2.5","3","-4.86","0","0","4.86","8","-6.66","0.45","25","6.8","-15.62","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.53","0","0","1.43","-6.49","false"
"trendPullback","ETH-USDT","20","50","48","58","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.43","0","0","1.43","-4.29","false"
"trendPullback","BTC-USDT","20","50","48","58","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1","N/A","1.5","2.5","6","-4.13","0.44","33.33","6.04","9","-0.52","0.95","44.44","5.31","5.35","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.53","0","0","1.43","-6.49","false"
"trendPullback","ETH-USDT","30","100","48","58","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.43","0","0","1.43","-4.29","false"
"trendPullback","BTC-USDT","30","100","48","58","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1.2","N/A","1","1.5","4","-6.1","0","0","6.1","4","-3.39","0.24","25","2.48","-6.86","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1.2","N/A","1","1.5","0","0","N/A","0","0","2","-2","0","0","1.11","-5.11","false"
"trendPullback","ETH-USDT","9","21","48","58","1.2","N/A","1","1.5","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","9","21","48","58","1.2","N/A","1","1.5","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1.2","N/A","1","1.5","3","-0.95","0.51","66.67","1.95","7","-1.86","0.68","42.86","3.76","1.87","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1.2","N/A","1","1.5","0","0","N/A","0","0","2","-2","0","0","1.11","-5.11","false"
"trendPullback","ETH-USDT","20","50","48","58","1.2","N/A","1","1.5","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","20","50","48","58","1.2","N/A","1","1.5","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1.2","N/A","1","1.5","5","-4.27","0.19","40","5.26","9","-1.56","0.77","44.44","3.88","1.65","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1.2","N/A","1","1.5","0","0","N/A","0","0","3","-2.83","0","0","1.72","-7.38","false"
"trendPullback","ETH-USDT","30","100","48","58","1.2","N/A","1","1.5","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","30","100","48","58","1.2","N/A","1","1.5","0","0","N/A","0","0","2","-1.72","0","0","1.72","-5.16","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1.2","N/A","1","2","4","-6.1","0","0","6.1","4","-2.89","0.35","25","2.48","-4.76","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1.2","N/A","1","2","0","0","N/A","0","0","2","-2","0","0","1.11","-5.11","false"
"trendPullback","ETH-USDT","9","21","48","58","1.2","N/A","1","2","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","9","21","48","58","1.2","N/A","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1.2","N/A","1","2","3","-0.54","0.72","66.67","1.95","7","-0.1","0.98","42.86","3.76","9.44","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1.2","N/A","1","2","0","0","N/A","0","0","2","-2","0","0","1.11","-5.11","false"
"trendPullback","ETH-USDT","20","50","48","58","1.2","N/A","1","2","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","20","50","48","58","1.2","N/A","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1.2","N/A","1","2","5","-3.85","0.27","40","5.26","9","0.78","1.12","44.44","3.89","0.22","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1.2","N/A","1","2","0","0","N/A","0","0","3","-2.83","0","0","1.72","-7.38","false"
"trendPullback","ETH-USDT","30","100","48","58","1.2","N/A","1","2","0","0","N/A","0","0","1","-1.11","0","0","1.11","-3.33","false"
"trendPullback","BTC-USDT","30","100","48","58","1.2","N/A","1","2","0","0","N/A","0","0","2","-1.72","0","0","1.72","-5.16","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1.2","N/A","1.2","1.8","4","-6.91","0","0","6.91","4","-3.71","0.27","25","2.88","-7.6","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","2","-2.21","0","0","1.24","-5.66","false"
"trendPullback","ETH-USDT","9","21","48","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","-1.24","0","0","1.24","-3.72","false"
"trendPullback","BTC-USDT","9","21","48","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","-0.97","0","0","0.97","-2.91","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1.2","N/A","1.2","1.8","3","-0.99","0.56","66.67","2.24","7","-1.6","0.76","42.86","4.33","2.87","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","2","-2.21","0","0","1.24","-5.66","false"
"trendPullback","ETH-USDT","20","50","48","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","-1.24","0","0","1.24","-3.72","false"
"trendPullback","BTC-USDT","20","50","48","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","-0.97","0","0","0.97","-2.91","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","48","58","1.2","N/A","1.2","1.8","5","-1.86","0.57","60","4.37","9","-1.09","0.86","44.44","4.5","4.77","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","48","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","3","-3.12","0","0","1.88","-8.12","false"
"trendPullback","ETH-USDT","30","100","48","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","-1.24","0","0","1.24","-3.72","false"
"trendPullback","BTC-USDT","30","100","48","58","1.2","N/A","1.2","1.8","0","0","N/A","0","0","2","-1.88","0","0","1.88","-5.64","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","48","58","1.2","N/A","1.5","2.5","4","-6.87","0","0","6.87","4","-3.85","0.36","25","3.46","-7.56","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","48","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.52","0","0","1.43","-6.47","false"
"trendPullback","ETH-USDT","9","21","48","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.43","0","0","1.43","-4.29","false"
"trendPullback","BTC-USDT","9","21","48","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.09","0","0","1.09","-3.27","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","48","58","1.2","N/A","1.5","2.5","3","-4.86","0","0","4.86","6","-2.22","0.71","33.33","5.14","-2.48","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","48","58","1.2","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.52","0","0","1.43","-6.47","false"
